repo,relative_path,file_type,classification,action_needed
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/jtd/elements.js.map,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/jtd/enum.d.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/jtd/enum.js,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/jtd/enum.js.map,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/jtd/error.d.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/jtd/error.js,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/jtd/error.js.map,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/jtd/index.d.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/jtd/index.js,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/jtd/index.js.map,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/jtd/metadata.d.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/jtd/metadata.js,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/jtd/metadata.js.map,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/jtd/nullable.d.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/jtd/nullable.js,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/jtd/nullable.js.map,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/jtd/optionalProperties.d.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/jtd/optionalProperties.js,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/jtd/optionalProperties.js.map,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/jtd/properties.d.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/jtd/properties.js,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/jtd/properties.js.map,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/jtd/ref.d.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/jtd/ref.js,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/jtd/ref.js.map,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/jtd/type.d.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/jtd/type.js,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/jtd/type.js.map,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/jtd/union.d.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/jtd/union.js,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/jtd/union.js.map,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/jtd/values.d.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/jtd/values.js,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/jtd/values.js.map,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/metadata.d.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/metadata.js,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/metadata.js.map,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/next.d.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/next.js,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/next.js.map,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/unevaluated/index.d.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/unevaluated/index.js,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/unevaluated/index.js.map,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/unevaluated/unevaluatedItems.d.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/unevaluated/unevaluatedItems.js,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/unevaluated/unevaluatedItems.js.map,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/unevaluated/unevaluatedProperties.d.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/unevaluated/unevaluatedProperties.js,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/unevaluated/unevaluatedProperties.js.map,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/validation/const.d.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/validation/const.js,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/validation/const.js.map,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/validation/dependentRequired.d.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/validation/dependentRequired.js,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/validation/dependentRequired.js.map,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/validation/enum.d.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/validation/enum.js,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/validation/enum.js.map,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/validation/index.d.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/validation/index.js,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/validation/index.js.map,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/validation/limitContains.d.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/validation/limitContains.js,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/validation/limitContains.js.map,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/validation/limitItems.d.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/validation/limitItems.js,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/validation/limitItems.js.map,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/validation/limitLength.d.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/validation/limitLength.js,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/validation/limitLength.js.map,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/validation/limitNumber.d.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/validation/limitNumber.js,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/validation/limitNumber.js.map,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/validation/limitProperties.d.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/validation/limitProperties.js,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/validation/limitProperties.js.map,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/validation/multipleOf.d.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/validation/multipleOf.js,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/validation/multipleOf.js.map,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/validation/pattern.d.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/validation/pattern.js,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/validation/pattern.js.map,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/validation/required.d.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/validation/required.js,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/validation/required.js.map,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/validation/uniqueItems.d.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/validation/uniqueItems.js,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/dist/vocabularies/validation/uniqueItems.js.map,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/2019.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/2020.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/ajv.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/compile/codegen/code.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/compile/codegen/index.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/compile/codegen/scope.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/compile/errors.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/compile/index.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/compile/jtd/parse.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/compile/jtd/serialize.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/compile/jtd/types.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/compile/names.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/compile/ref_error.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/compile/resolve.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/compile/rules.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/compile/util.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/compile/validate/applicability.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/compile/validate/boolSchema.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/compile/validate/dataType.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/compile/validate/defaults.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/compile/validate/index.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/compile/validate/keyword.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/compile/validate/subschema.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/core.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/jtd.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/refs/data.json,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/refs/json-schema-2019-09/index.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/refs/json-schema-2019-09/meta/applicator.json,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/refs/json-schema-2019-09/meta/content.json,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/refs/json-schema-2019-09/meta/core.json,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/refs/json-schema-2019-09/meta/format.json,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/refs/json-schema-2019-09/meta/meta-data.json,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/refs/json-schema-2019-09/meta/validation.json,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/refs/json-schema-2019-09/schema.json,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/refs/json-schema-2020-12/index.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/refs/json-schema-2020-12/meta/applicator.json,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/refs/json-schema-2020-12/meta/content.json,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/refs/json-schema-2020-12/meta/core.json,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/refs/json-schema-2020-12/meta/format-annotation.json,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/refs/json-schema-2020-12/meta/meta-data.json,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/refs/json-schema-2020-12/meta/unevaluated.json,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/refs/json-schema-2020-12/meta/validation.json,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/refs/json-schema-2020-12/schema.json,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/refs/json-schema-draft-06.json,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/refs/json-schema-draft-07.json,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/refs/json-schema-secure.json,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/refs/jtd-schema.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/runtime/equal.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/runtime/parseJson.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/runtime/quote.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/runtime/re2.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/runtime/timestamp.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/runtime/ucs2length.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/runtime/uri.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/runtime/validation_error.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/standalone/index.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/standalone/instance.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/types/index.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/types/json-schema.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/types/jtd-schema.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/vocabularies/applicator/additionalItems.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/vocabularies/applicator/additionalProperties.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/vocabularies/applicator/allOf.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/vocabularies/applicator/anyOf.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/vocabularies/applicator/contains.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/vocabularies/applicator/dependencies.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/vocabularies/applicator/dependentSchemas.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/vocabularies/applicator/if.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/vocabularies/applicator/index.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/vocabularies/applicator/items.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/vocabularies/applicator/items2020.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/vocabularies/applicator/not.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/vocabularies/applicator/oneOf.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/vocabularies/applicator/patternProperties.ts,other,EVALUATE,REVIEW
Direct-Cuts,/.claude/mcp-servers/skills-server/node_modules/ajv/lib/vocabularies/applicator/prefixItems.ts,other,EVALUATE,REVIEW
